HTML	TYPE	DATE
https://www.wga.hu/html/a/aelst/stilfrui.jpg	still-life	1651-1700
https://www.wga.hu/html/a/aelst/stil_fru.jpg	still-life	1651-1700
https://www.wga.hu/html/a/aelst/still_fr.jpg	still-life	1651-1700
https://www.wga.hu/html/a/aelst/stillfru.jpg	still-life	1651-1700
https://www.wga.hu/html/a/aelst/stillife.jpg	still-life	1651-1700
https://www.wga.hu/html/a/aelst/stilliff.jpg	still-life	1651-1700
https://www.wga.hu/html/a/aelst/stillif.jpg	still-life	1651-1700
https://www.wga.hu/html/a/aelst/still_li.jpg	still-life	1651-1700
https://www.wga.hu/html/a/aelst/stillpar.jpg	still-life	1651-1700
https://www.wga.hu/html/a/aelst/stillpea.jpg	still-life	1651-1700
https://www.wga.hu/html/a/aelst/stilmous.jpg	still-life	1651-1700
https://www.wga.hu/html/a/aelst/stilvase.jpg	still-life	1651-1700
https://www.wga.hu/html/a/aelst/vasewatc.jpg	still-life	1651-1700
https://www.wga.hu/html/a/aelst/weapons.jpg	still-life	1651-1700
https://www.wga.hu/html/a/aelst/z_armour.jpg	still-life	1651-1700
https://www.wga.hu/html/a/aenvanck/fruit.jpg	still-life	1651-1700
https://www.wga.hu/html/a/aertsen/apostles.jpg	religious	1501-1550
https://www.wga.hu/html/a/aertsen/christ_a.jpg	still-life	1501-1550
https://www.wga.hu/html/a/aertsen/christ.jpg	religious	1501-1550
https://www.wga.hu/html/a/aertsen/marketse.jpg	still-life	1501-1550
https://www.wga.hu/html/a/aertsen/marketst.jpg	still-life	1501-1550
https://www.wga.hu/html/a/aertsen/stillife.jpg	still-life	1501-1550
https://www.wga.hu/html/a/aertsen/triptic1.jpg	religious	1501-1550
https://www.wga.hu/html/a/aertsen/triptic2.jpg	religious	1501-1550
https://www.wga.hu/html/a/aertsen/triptic3.jpg	religious	1501-1550
https://www.wga.hu/html/a/aert/susanna.jpg	religious	1501-1550
https://www.wga.hu/html/a/agnolo/magdalen.jpg	religious	1451-1500
https://www.wga.hu/html/a/agnol/tarlati1.jpg	religious	1301-1350
https://www.wga.hu/html/a/agnol/tarlati2.jpg	religious	1301-1350
https://www.wga.hu/html/a/agnol/tarlati3.jpg	religious	1301-1350
https://www.wga.hu/html/a/agnol/tarlati4.jpg	religious	1301-1350
https://www.wga.hu/html/a/agnol/tarlati5.jpg	religious	1301-1350
https://www.wga.hu/html/a/agostin/bridget1.jpg	religious	1451-1500
https://www.wga.hu/html/a/agostin/bridget2.jpg	religious	1451-1500
https://www.wga.hu/html/a/agostin/bridget.jpg	religious	1451-1500
https://www.wga.hu/html/a/agostin/carmine.jpg	religious	1451-1500
https://www.wga.hu/html/a/agostin/gabriel.jpg	religious	1451-1500
https://www.wga.hu/html/a/agostin/madonna1.jpg	religious	1451-1500
https://www.wga.hu/html/a/agostin/madonna.jpg	religious	1451-1500
https://www.wga.hu/html/a/agostino/tarlati1.jpg	religious	1301-1350
https://www.wga.hu/html/a/agostino/tarlati2.jpg	religious	1301-1350
https://www.wga.hu/html/a/agostino/tarlati3.jpg	religious	1301-1350
https://www.wga.hu/html/a/agostino/tarlati4.jpg	religious	1301-1350
https://www.wga.hu/html/a/agostino/tarlati.jpg	religious	1301-1350
https://www.wga.hu/html/a/agostin/perugia2.jpg	religious	1451-1500
https://www.wga.hu/html/a/agostin/perugia3.jpg	religious	1451-1500
https://www.wga.hu/html/a/agostin/perugia4.jpg	religious	1451-1500
https://www.wga.hu/html/a/agostin/rimini1.jpg	religious	1451-1500
https://www.wga.hu/html/a/agostin/rimini2.jpg	religious	1451-1500
https://www.wga.hu/html/a/agostin/rimini3.jpg	religious	1451-1500
https://www.wga.hu/html/a/agostin/z_miracl.jpg	religious	1451-1500
https://www.wga.hu/html/a/agostin/z_orator.jpg	religious	1451-1500
https://www.wga.hu/html/a/aivazovs/9th_wave.jpg	landscape	1851-1900
https://www.wga.hu/html/a/aivazovs/astrong.jpg	landscape	1851-1900
https://www.wga.hu/html/a/aivazovs/shipwrec.jpg	landscape	1851-1900
https://www.wga.hu/html/a/aivazovs/stormy.jpg	landscape	1851-1900
https://www.wga.hu/html/a/akotanto/cardioti.jpg	religious	1401-1450
https://www.wga.hu/html/a/akotanto/congrega.jpg	religious	1401-1450
https://www.wga.hu/html/a/alba/figsaint.jpg	religious	1451-1500
https://www.wga.hu/html/a/albani/1/annuncia.jpg	religious	1601-1650
https://www.wga.hu/html/a/albani/1/holyfami.jpg	religious	1601-1650
https://www.wga.hu/html/a/albani/1/holy_fam.jpg	religious	1601-1650
https://www.wga.hu/html/a/albani/1/holyfam.jpg	religious	1601-1650
https://www.wga.hu/html/a/alberegn/apocaly1.jpg	religious	1351-1400
https://www.wga.hu/html/a/alberegn/apocaly2.jpg	religious	1351-1400
https://www.wga.hu/html/a/alberegn/apocaly.jpg	religious	1351-1400
https://www.wga.hu/html/a/alberegn/triptych.jpg	religious	1351-1400
https://www.wga.hu/html/a/alberti1/cherubin/sistine.jpg	religious	1551-1600
https://www.wga.hu/html/a/alberti1/cherubin/virgin_c.jpg	religious	1551-1600
https://www.wga.hu/html/a/alberti1/cherubin/virtues.jpg	religious	1551-1600
https://www.wga.hu/html/a/alberti/mantua1.jpg	religious	1401-1450
https://www.wga.hu/html/a/albertin/adoratio.jpg	religious	1451-1500
https://www.wga.hu/html/a/alberti/novella1.jpg	religious	1401-1450
https://www.wga.hu/html/a/albertin/virgin_c.jpg	religious	1451-1500
https://www.wga.hu/html/a/albertin/virgin.jpg	religious	1451-1500
https://www.wga.hu/html/a/albertin/visitat1.jpg	religious	1451-1500
https://www.wga.hu/html/a/albertin/visitat2.jpg	religious	1451-1500
https://www.wga.hu/html/a/albertin/visitat3.jpg	religious	1451-1500
https://www.wga.hu/html/a/albertin/visitat4.jpg	religious	1451-1500
https://www.wga.hu/html/a/albertin/visitat.jpg	religious	1451-1500
https://www.wga.hu/html/a/alberti/selfport.jpg	portrait	1401-1450
https://www.wga.hu/html/a/albert/oratory.jpg	religious	1401-1450
https://www.wga.hu/html/a/albotto/campo.jpg	landscape	1701-1750
https://www.wga.hu/html/a/albotto/giuseppe.jpg	landscape	1701-1750
https://www.wga.hu/html/a/alcibar/v_josefa.jpg	portrait	1751-1800
https://www.wga.hu/html/a/alekseye/view_mos.jpg	landscape	1751-1800
https://www.wga.hu/html/a/alekseye/view_stp.jpg	landscape	1751-1800
https://www.wga.hu/html/a/alenza/portrait.jpg	portrait	1801-1850
https://www.wga.hu/html/a/alessi/assunta.jpg	religious	1551-1600
https://www.wga.hu/html/a/alesso/annuncia.jpg	religious	1501-1550
https://www.wga.hu/html/a/alesso/crucifix.jpg	religious	1501-1550
https://www.wga.hu/html/a/alesso/crucifiz.jpg	religious	1501-1550
https://www.wga.hu/html/a/alesso/madchild.jpg	religious	1501-1550
https://www.wga.hu/html/a/alesso/pieta.jpg	religious	1501-1550
https://www.wga.hu/html/a/algardi/1/beheadin.jpg	religious	1601-1650
https://www.wga.hu/html/a/algardi/1/bust_pam.jpg	portrait	1601-1650
https://www.wga.hu/html/a/algardi/1/b_volpi.jpg	portrait	1601-1650
https://www.wga.hu/html/a/algardi/1/cerri.jpg	portrait	1601-1650
https://www.wga.hu/html/a/algardi/1/innocent.jpg	portrait	1601-1650
https://www.wga.hu/html/a/algardi/1/laudivio.jpg	portrait	1601-1650
https://www.wga.hu/html/a/algardi/1/leo_11a.jpg	religious	1601-1650
https://www.wga.hu/html/a/algardi/1/leo_11.jpg	religious	1601-1650
https://www.wga.hu/html/a/algardi/1/leo_xi_d.jpg	religious	1601-1650
https://www.wga.hu/html/a/algardi/1/leo_xi.jpg	religious	1601-1650
https://www.wga.hu/html/a/algardi/1/magdalen.jpg	religious	1601-1650
https://www.wga.hu/html/a/algardi/1/majohn.jpg	religious	1601-1650
https://www.wga.hu/html/a/algardi/1/maryjohn.jpg	religious	1601-1650
https://www.wga.hu/html/a/algardi/1/marymagd.jpg	religious	1601-1650
https://www.wga.hu/html/a/algardi/1/mellini.jpg	portrait	1601-1650
https://www.wga.hu/html/a/algardi/1/neriphil.jpg	religious	1601-1650
https://www.wga.hu/html/a/algardi/1/nicholas.jpg	religious	1601-1650
https://www.wga.hu/html/a/algardi/1/olimpia1.jpg	portrait	1601-1650
https://www.wga.hu/html/a/algardi/1/olimpia.jpg	portrait	1601-1650
https://www.wga.hu/html/a/algardi/2/meeting1.jpg	religious	1601-1650
https://www.wga.hu/html/a/algardi/2/meeting2.jpg	religious	1601-1650
https://www.wga.hu/html/a/algardi/2/meeting3.jpg	religious	1601-1650
https://www.wga.hu/html/a/algardi/2/meeting4.jpg	religious	1601-1650
https://www.wga.hu/html/a/algardi/2/meeting5.jpg	religious	1601-1650
https://www.wga.hu/html/a/algardi/2/meeting.jpg	religious	1601-1650
https://www.wga.hu/html/a/alincbro/scenes.jpg	religious	1401-1450
https://www.wga.hu/html/a/allar/child.jpg	portrait	1851-1900
https://www.wga.hu/html/a/allar/le_play.jpg	portrait	1851-1900
https://www.wga.hu/html/a/allegrai/etienne/landmose.jpg	landscape	1651-1700
https://www.wga.hu/html/a/allegrai/etienne/riverla1.jpg	landscape	1651-1700
https://www.wga.hu/html/a/allegrai/etienne/riverla2.jpg	landscape	1651-1700
https://www.wga.hu/html/a/allori/alessand/annuncia.jpg	religious	1551-1600
https://www.wga.hu/html/a/allori/alessand/b_christ.jpg	religious	1551-1600
https://www.wga.hu/html/a/allori/alessand/christia.jpg	religious	1551-1600
https://www.wga.hu/html/a/allori/alessand/portra1.jpg	portrait	1551-1600
https://www.wga.hu/html/a/allori/alessand/portrai2.jpg	portrait	1551-1600
https://www.wga.hu/html/a/allori/alessand/portrai3.jpg	portrait	1551-1600
https://www.wga.hu/html/a/allori/alessand/portrai4.jpg	portrait	1551-1600
https://www.wga.hu/html/a/allori/alessand/portrai5.jpg	portrait	1551-1600
https://www.wga.hu/html/a/allori/alessand/portrait.jpg	portrait	1551-1600
https://www.wga.hu/html/a/allori/alessand/preachin.jpg	religious	1551-1600
https://www.wga.hu/html/a/allori/alessand/st_peter.jpg	religious	1551-1600
https://www.wga.hu/html/a/allori/cristofa/judith_h.jpg	religious	1601-1650
https://www.wga.hu/html/a/allori/cristofa/judith.jpg	religious	1601-1650
https://www.wga.hu/html/a/almonaci/vazquez1.jpg	religious	1451-1500
https://www.wga.hu/html/a/almonaci/vazquez.jpg	religious	1451-1500
https://www.wga.hu/html/a/alsloot/extensiv.jpg	landscape	1601-1650
https://www.wga.hu/html/a/alsloot/flight_e.jpg	religious	1601-1650
https://www.wga.hu/html/a/alsloot/skating.jpg	landscape	1601-1650
https://www.wga.hu/html/a/alsloot/winterla.jpg	landscape	1601-1650
https://www.wga.hu/html/a/alsloot/winter_l.jpg	landscape	1601-1650
https://www.wga.hu/html/a/altdorfe/1/1satyr.jpg	landscape	1501-1550
https://www.wga.hu/html/a/altdorfe/1/2landsca.jpg	landscape	1501-1550
https://www.wga.hu/html/a/altdorfe/1/3danube.jpg	landscape	1501-1550
https://www.wga.hu/html/a/altdorfe/1/7lot_dau.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/2/00diptic.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/2/01sgeorg.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/2/02egypt1.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/2/02egypt.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/2/03nativi.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/2/04commun.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/2/05schone.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/2/06crucif.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/2/06crucix.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/2/07cruci1.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/2/07cruci2.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/2/07cruci.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/2/08leave.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/2/09mary_c.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/2/10birth.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/2/11crucif.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/2/12portra.jpg	portrait	1501-1550
https://www.wga.hu/html/a/altdorfe/3/2scenes1.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/3/2scenes2.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/3/2scenes.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/3/3predel1.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/3/3predel2.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/3/4scenes1.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/3/4scenes2.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/4/b_virgin.jpg	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/4/landscap.jpg	landscape	1501-1550
https://www.wga.hu/html/a/altdorfe/4/largefir.jpg	landscape	1501-1550
https://www.wga.hu/html/a/altdorfe/4/stgeorge.jpg	religious	1501-1550
https://www.wga.hu/html/a/altichie/1/1view2.jpg	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/1view3.jpg	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/1view4.jpg	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/1view5.jpg	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/2christ1.jpg	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/2christ2.jpg	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/2christ3.jpg	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/2christ4.jpg	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/3george1.jpg	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/3george2.jpg	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/3george3.jpg	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/3george4.jpg	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/4saints1.jpg	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/4saints2.jpg	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/4saints3.jpg	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/4saints4.jpg	religious	1351-1400
https://www.wga.hu/html/a/altichie/2/1view.jpg	religious	1351-1400
https://www.wga.hu/html/a/altichie/2/2crucif1.jpg	religious	1351-1400
https://www.wga.hu/html/a/altichie/2/2crucif2.jpg	religious	1351-1400
https://www.wga.hu/html/a/altichie/2/2crucif3.jpg	religious	1351-1400
https://www.wga.hu/html/a/altichie/2/3giacom1.jpg	religious	1351-1400
https://www.wga.hu/html/a/altichie/2/3giacom2.jpg	religious	1351-1400
https://www.wga.hu/html/a/altichie/2/4cavalli.jpg	religious	1351-1400
https://www.wga.hu/html/a/altissim/alchitro.jpg	portrait	1551-1600
https://www.wga.hu/html/a/altissim/columbus.jpg	portrait	1551-1600
https://www.wga.hu/html/a/altobell/shepherd.jpg	religious	1651-1700
https://www.wga.hu/html/a/altomont/martino/immacula.jpg	religious	1651-1700
https://www.wga.hu/html/a/altomont/martino/restflig.jpg	religious	1651-1700
https://www.wga.hu/html/a/alt/viewvien.jpg	landscape	1801-1850
https://www.wga.hu/html/a/alvarez/isabel.jpg	portrait	1801-1850
https://www.wga.hu/html/a/amadeo/certosa1.jpg	religious	1451-1500
https://www.wga.hu/html/a/amadeo/certosa2.jpg	religious	1451-1500
https://www.wga.hu/html/a/amadeo/colleoni.jpg	religious	1451-1500
https://www.wga.hu/html/a/amberger/fugger.jpg	portrait	1501-1550
https://www.wga.hu/html/a/amberger/goldsmit.jpg	portrait	1501-1550
https://www.wga.hu/html/a/amberger/munster.jpg	portrait	1501-1550
https://www.wga.hu/html/a/amberger/schwarz.jpg	portrait	1501-1550
https://www.wga.hu/html/a/amberger/seiler.jpg	portrait	1501-1550
https://www.wga.hu/html/a/amberger/youngman.jpg	portrait	1501-1550
https://www.wga.hu/html/a/amberger/youngwom.jpg	portrait	1501-1550
https://www.wga.hu/html/a/amerling/arthaber.jpg	portrait	1801-1850
https://www.wga.hu/html/a/amerling/franz_1.jpg	portrait	1801-1850
https://www.wga.hu/html/a/amerling/girl.jpg	portrait	1801-1850
https://www.wga.hu/html/a/amerling/girlport.jpg	portrait	1801-1850
https://www.wga.hu/html/a/amerling/girlyel.jpg	portrait	1801-1850
https://www.wga.hu/html/a/amerling/girlyell.jpg	portrait	1801-1850
https://www.wga.hu/html/a/amerling/nako.jpg	portrait	1801-1850
https://www.wga.hu/html/a/amerling/princess.jpg	portrait	1801-1850
https://www.wga.hu/html/a/amerling/selfport.jpg	portrait	1801-1850
https://www.wga.hu/html/a/amerling/szecheny.jpg	portrait	1801-1850
https://www.wga.hu/html/a/amico/portgent.jpg	portrait	1501-1550
https://www.wga.hu/html/a/amigoni/gentlema.jpg	portrait	1701-1750
https://www.wga.hu/html/a/amigoni/joseph.jpg	religious	1701-1750
https://www.wga.hu/html/a/amigoni/portlady.jpg	portrait	1701-1750
https://www.wga.hu/html/a/amigoni/virgin_c.jpg	religious	1701-1750
https://www.wga.hu/html/a/ammanati/1sculptu/tomb.jpg	religious	1551-1600
https://www.wga.hu/html/a/ancona/rossini.jpg	portrait	1851-1900
https://www.wga.hu/html/a/anderson/rateship.jpg	landscape	1801-1850
https://www.wga.hu/html/a/anderson/selfport.jpg	portrait	1801-1850
https://www.wga.hu/html/a/anderson/shipcalm.jpg	landscape	1801-1850
https://www.wga.hu/html/a/anderson/shipping.jpg	landscape	1801-1850
https://www.wga.hu/html/a/andrea/bartolo/coronati.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/bartolo/coronatj.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/bartolo/road_cal.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/bartolo/st_paul.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/01crucif.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/021johnb.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/022god.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/023johne.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/024mark.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/03death.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/041dormi.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/042dormi.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/04deposi.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/05pazzi.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/06apollo.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/07apollo.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/07passi0.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/07passi1.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/07passi2.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/07passi3.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/08lasts1.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/08lasts2.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/08lasts3.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/08lasts4.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/08lasts5.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/08lasts6.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/08lasts7.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/08lasts8.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/08lasts9.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/09chris1.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/09chris2.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/1eve.jpg	portrait	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/1lunette.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/1pippo.jpg	portrait	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/2acciaol.jpg	portrait	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/3uberti.jpg	portrait	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/4esther.jpg	portrait	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/5cumean.jpg	portrait	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/6tomyri.jpg	portrait	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/7dante.jpg	portrait	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/8boccacc.jpg	portrait	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/9petrarc.jpg	portrait	1401-1450
https://www.wga.hu/html/a/andrea/castagno/3_1450s/01assump.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/3_1450s/02crucif.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/3_1450s/03david.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/3_1450s/05trinit.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/3_1450s/06julian.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/3_1450s/07cruci1.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/3_1450s/07cruci2.jpg	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/3_1450s/08portra.jpg	portrait	1401-1450
https://www.wga.hu/html/a/andrea/firenze/spanish/1north1.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/1north2.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/1north3.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/1north4.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/1north5.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/1north6.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/1north7.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/1north.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east01.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east02.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east03.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east04.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east05.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east06.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east07.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east08.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east09.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east0.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east10.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east11.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east12.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east13.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east14.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/3west1.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/3west2.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/3west3.jpg	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/3west4.jpg	religious	1351-1400
